"STATION","NAME","DATE","AWND","DAPR","FMTM","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-01","5.59",," 1549",," 1606","0.00","0.0","0.0","50","58","41","  290","  320","14.1","16.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-02","5.37",," 1236",," 1006","0.00","0.0","0.0","45","53","37","   50","   70","13.0","17.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-03","10.07",," 1532",," 1613","0.02","0.0","0.0","49","63","34","  210","  210","23.0","25.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-04","8.95",," 0034",," 0034","0.06","0.0","0.0","54","63","44","  250","  250","17.0","23.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-05","8.28",," 1218",," 1255","0.00","0.0","0.0","57","72","42","  230","  230","19.9","23.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-06","4.03",," 1707",," 1605","0.00","0.0","0.0","60","73","47","  320","  270","8.1","10.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-07","2.24",," 1453",," 1452","0.00","0.0","0.0","63","75","50","  320","  320","8.1","8.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-08","3.13",," 1506",," 1454","0.00","0.0","0.0","64","77","50","   30","   50","8.1","12.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-09","5.59",," 2332",," 1212","0.00","0.0","0.0","64","77","51","  110","  110","10.1","14.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-10","3.80",," 0921",," 1014","0.01","0.0","0.0","65","69","60","  160","  160","8.9","10.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-11","3.13",," 1118",," 1125","0.00","0.0","0.0","70","78","61","  180","  190","8.9","10.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-12","4.25",," 1450",," 1455","0.00","0.0","0.0","62","71","53","  320","  320","14.1","16.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-13","4.70",," 1253",," 1325","0.00","0.0","0.0","60","72","47","  140","  140","10.1","13.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-14","13.20",," 1331",," 1330","0.57","0.0","0.0","57","64","50","  290","  280","28.0","36.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-15","6.93",," 1433",," 1442","0.00","0.0","0.0","53","63","43","  300","  300","16.1","19.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-16","8.72",," 1347",," 1345","0.00","0.0","0.0","57","70","44","  240","  240","19.9","23.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-17","6.26",," 1540",," 1144","0.04","0.0","0.0","51","57","44","   50","   50","12.1","15.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-18","4.25",," 2025",," 1731","0.00","0.0","0.0","46","59","33","  210","  220","10.1","13.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-19","4.47",," 0834",," 1244","0.00","0.0","0.0","59","72","45","  220","  240","10.1","12.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-20","8.05",," 2332",," 2205","0.00","0.0","0.0","63","76","49","  220","  230","15.0","17.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-21","11.63",," 0259",," 0259","0.00","0.0","0.0","64","73","55","  240","  230","21.0","25.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-22","5.82",," 1556",," 1323","0.00","0.0","0.0","49","58","39","  320","  350","16.1","21.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-23","3.13",," 1520",," 1519","0.00","0.0","0.0","49","59","39","   10","   10","12.1","14.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-24","6.71",," 2359",," 2352","0.00","0.0","0.0","49","62","36","  160","  160","13.0","15.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-25","12.08",," 1101",," 1100","0.00","0.0","0.0","65","76","53","  220","  230","25.1","31.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-26","4.70",," 1046",," 1010","0.82","0.0","0.0","53","60","46","  360","  340","14.1","19.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-27","4.25",," 1438",," 1438","0.04","0.0","0.0","47","54","40","  220","  250","14.1","16.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-28","9.40",," 1259",," 1257","0.19","0.0","0.0","47","54","39","  210","  210","16.1","19.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-29","8.28",," 1228",," 1227","0.00","0.0","0.0","50","57","42","  240","  240","17.9","28.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-30","12.75",," 1503",," 1503","0.00","0.0","0.0","62","76","48","  190","  190","21.9","25.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-10-31","11.18",," 1021",," 1401","0.00","0.0","0.0","67","75","58","  210","  220","21.9","25.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-01","4.47",," 0919",," 0919","0.10","0.0","0.0","64","71","56","  220","  220","12.1","13.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-02","6.26",," 1416",," 1415","0.00","0.0","0.0","66","76","56","  250","  250","13.0","15.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-03","6.71",," 1455",," 1458","0.00","0.0","0.0","66","77","54","  200","  200","15.0","16.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-04","9.40",," 1408",," 1407","0.00","0.0","0.0","66","77","54","  220","  210","17.0","21.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-05","7.16",," 0734",," 0734","0.70","0.0","0.0","62","69","54","  220","  220","17.0","21.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-06","7.61",," 0618",," 0800","0.19","0.0","0.0","49","54","44","   10","   20","13.0","16.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-07","6.04",," 1228",," 1243","0.00","0.0","0.0","43","49","36","   20","   10","12.1","14.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-08","7.38",," 1359",," 1601","0.00","0.0","0.0","38","46","29","   20","   40","14.1","16.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-09","7.83",," 1447",," 1538","0.00","0.0","0.0","38","48","27","   60","   70","14.1","16.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-10","6.71",," 1451",," 1451","0.00","0.0","0.0","49","62","36","  210","  210","13.0","15.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-11","14.99",," 1421",," 1421","0.06","0.0","0.0","59","65","52","  230","  230","25.1","30.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-12","15.21",," 2141",," 2141","2.06","0.0","0.0","56","66","46","  300","  300","33.1","38.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-13","13.20",," 1309",," 0009","0.00","0.0","0.0","39","46","31","  300","  300","28.0","36.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-14","5.82",," 1358",," 1419","0.09","0.0","0.0","35","44","26","  210","  220","13.0","15.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-15","8.50",," 1459",," 1459","0.23","0.0","0.0","41","46","36","  210","  210","15.0","17.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-16","7.16",," 0718",," 0717","0.04","0.0","0.0","50","54","46","  180","  170","14.1","16.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-17","5.82",," 2331",," 2247","0.00","0.0","0.0","50","62","37","  140","  140","14.1","17.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-18","14.32",," 1657",," 1657","0.63","0.0","0.0","63","68","57","  210","  210","29.1","33.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-19","10.74",," 0858",," 0857","0.15","0.0","0.0","53","60","45","  320","  310","23.9","30.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-20","8.05",," 2055",," 2047","0.00","0.0","0.0","49","61","36","  180","  180","14.1","16.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-21","10.29",," 1239",," 1238","0.00","0.0","0.0","57","68","45","  220","  210","21.9","25.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-22","10.96",," 1518",," 1518","0.00","0.0","0.0","58","69","47","  230","  220","19.9","23.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-23","14.54",," 2124",," 2048","0.00","0.0","0.0","59","67","51","  170","  160","25.1","33.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-24","12.75",," 1025",," 0934","0.36","0.0","0.0","44","63","24","  270","  280","25.1","33.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-25","6.93",," 1134",," 1223","0.00","0.0","0.0","32","41","22","  140","  170","13.0","15.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-26","9.40",," 1303",," 1342","0.00","0.0","0.0","42","52","32","  210","  220","17.0","21.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-27","6.26",," 0331",," 0330","0.58","0.0","0.0","49","51","46","  160","  160","21.9","25.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-28","14.76",," 0653",," 0654","0.74","0.0","0.0","39","49","28","  320","  320","25.9","33.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-29","13.20",," 0440",," 0445","0.00","0.0","0.0","32","36","28","  300","  290","21.9","25.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-11-30","14.76",," 1424",," 1039","0.00","0.0","0.0","45","55","34","  230","  240","21.9","28.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-01","10.29",," 0845",," 0856","0.00","0.0","0.0","38","44","31","  320","  320","21.0","25.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-02","3.58",," 2350",," 2350","0.00","0.0","0.0","33","40","25","   70","   60","8.9","10.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-03","12.30",," 0749",," 0749","0.00","0.0","0.0","40","47","33","   80","   80","25.1","28.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-04","8.50",," 0622",," 0625","0.37","0.0","0.0","38","43","33","  130","  110","16.1","19.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-05","9.17",," 1032",," 1032","0.11","0.0","0.0","38","43","33","  270","  270","16.1","19.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-06","7.16",," 1125",," 1123","0.00","0.0","0.0","37","41","32","  350","  350","13.0","16.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-07","3.13",," 2333",," 2332","0.00","0.0","0.0","35","41","29","  150","  150","8.1","8.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-08","8.72",," 2220",," 2219","0.00","0.0","0.0","38","49","27","  170","  160","16.1","19.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-09","12.08",," 1508",," 1426","0.00","0.0","0.0","50","54","46","  180","  200","17.0","21.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-10","13.20",," 1646",," 1626","0.74","0.0","0.0","42","51","33","  260","  240","21.9","32.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-11","11.63",," 0645",," 0533","0.00","0.0","0.0","30","34","26","  290","  280","19.9","25.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-12","4.25",," 2358",," 0128","0.00","0.0","0.0","28","35","20","  300","  340","10.1","12.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-13","12.30",," 0600",," 1941","0.17","1.7","0.0","26","29","23","   80","   80","19.9","23.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-14","8.28",," 1934",," 1743","0.43","0.2","2.0","31","33","29","  290","  270","15.0","17.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-15","10.96",," 2226",," 2240","0.00","0.0","2.0","34","41","27","  170","  170","17.0","21.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-16","13.42",," 1118",," 1146","0.67","0.0","0.0","43","54","31","  190","  190","23.9","29.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-17","9.40",," 0035",," 0035","0.00","0.0","0.0","28","31","24","  290","  300","17.9","23.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-18","9.17",," 1639",," 2356","0.09","0.7","0.0","31","34","27","  300","  290","17.0","21.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-19","10.29",," 1724",," 1724","0.08","0.9","1.0","28","30","25","  300","  290","19.9","23.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-20","5.82",," 0058",," 0106","0.00","0.0","2.0","21","27","14","  280","  290","12.1","14.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-21","12.53",," 1448",," 1323","0.00","0.0","0.0","32","44","19","  210","  200","17.9","21.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-22","12.75",," 2334",," 1055","0.00","0.0","0.0","42","51","33","  190","  180","17.9","23.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-23","15.21",," 1322",," 1357","0.66","0.4","0.0","42","51","33","  200","  200","25.9","31.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-24","8.28",," 1414",," 1416","0.00","0.0","0.0","31","33","28","  280","  290","16.1","17.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-25","8.28",," 0708",," 1432","0.00","0.0","0.0","30","35","24","  300","  230","17.0","21.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-26","4.03",," 2341",," 2337","0.00","0.0","0.0","31","42","20","  120","  130","8.9","10.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-27","7.61",," 1115",," 1115","0.00","0.0","0.0","39","52","26","  140","  150","13.0","14.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-28","10.96",," 1450",," 1311","0.00","0.0","0.0","49","63","35","  210","  200","17.9","23.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-29","14.99",," 2112",," 2110","0.60","0.0","0.0","47","59","35","  310","  310","25.1","31.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-30","8.95",," 0159",," 0216","0.01","0.0","0.0","35","44","26","  280","  270","17.9","23.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2003-12-31","9.84",," 1224",," 1310","0.00","0.0","0.0","40","52","28","  230","  220","21.0","25.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-01","9.40",," 2337",," 2356","0.20","0.0","0.0","45","56","34","  200","  200","17.0","19.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-02","13.65",," 2219",," 2358","1.00","0.0","0.0","53","61","45","  210","  230","21.9","25.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-03","13.65",," 1314",," 0033","0.02","0.0","0.0","63","65","60","  220","  210","21.0","28.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-04","16.55",," 2112",," 2108","0.58","0.0","0.0","59","68","49","  220","  210","28.0","34.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-05","11.86",," 0348",," 0347","0.28","0.0","0.0","42","54","30","  290","  300","21.0","25.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-06","12.53",," 0641",," 0704","0.00","0.0","0.0","21","30","12","  300","  300","23.0","30.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-07","9.40",," 1442",," 1304","0.00","0.0","0.0","19","26","11","  250","  250","15.0","19.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-08","8.05",," 2014",," 2013","0.05","0.8","0.0","25","31","19","  210","  220","14.1","16.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-09","6.93",," 2140",," 1441","0.15","2.2","3.0","24","28","19","   40","   20","13.0","17.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-10","4.70",," 0015",," 0013","0.00","0.0","3.0","13","19","7","   30","   40","12.1","15.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-11","12.97",," 2334",," 2359","0.00","0.0","3.0","25","39","11","  230","  220","23.0","30.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-12","11.41",," 0153",," 0100","0.00","0.0","0.0","38","46","30","  230","  230","23.0","30.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-13","7.61",," 1453",," 1452","0.00","0.0","0.0","35","44","25","  320","  300","16.1","19.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-14","10.51",," 2022",," 2021","0.00","0.0","0.0","33","47","19","  300","  300","30.0","36.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-15","9.17",," 0113",," 0212","0.00","0.0","0.0","29","36","22","  320","  310","23.9","28.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-16","8.28",," 1629",," 1628","0.00","0.0","0.0","30","38","22","   70","   70","13.0","15.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-17","6.93",," 2310",," 2300","0.27","0.0","0.0","38","45","30","  230","  210","13.0","16.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-18","10.07",," 1601",," 1439","0.24","0.0","0.0","33","44","22","  320","  320","17.0","21.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-19","7.16",," 1109",," 1103","0.00","0.0","0.0","20","23","17","  330","  320","13.0","16.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-20","3.58",," 1533",," 1532","0.00","0.0","0.0","21","28","14","   70","   50","8.9","14.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-21","8.72",," 2347",," 2025","0.00","0.0","0.0","29","36","21","  230","  220","15.0","19.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-22","13.87",," 1636",," 1605","0.00","0.0","0.0","25","38","12","  300","  310","23.0","30.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-23","11.41",," 2257",," 2256","0.00","0.0","0.0","23","38","8","  230","  230","21.9","32.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-24","11.63",," 0021",," 0021","0.00","0.0","0.0","29","40","18","  240","  220","21.9","32.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-25","11.86",," 1109",," 1126","0.37","1.0","0.0","26","33","18","   80","   70","25.1","30.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-26","8.05",," 1404",," 1357","0.01","0.0","0.0","44","59","33","  200","  210","19.9","23.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-27","15.88",," 0803",," 0648","0.10","0.0","0.0","32","45","18","  250","  250","25.9","33.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-28","12.30",," 0220",," 0216","0.00","0.0","0.0","20","27","12","  280","  260","21.0","23.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-29","7.83",," 1545",," 1543","0.03","0.5","0.0","32","43","20","  240","  230","15.0","17.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-30","9.17",," 1522",," 1453","0.02","0.2","1.0","11","21","1","  300","  290","16.1","19.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-01-31","4.47",," 2358",," 2359","0.00","0.0","1.0","7","19","-6","   80","   80","14.1","15.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-01","10.29",," 1221",," 1220","0.00","0.0","0.0","27","39","14","   80","   80","19.9","23.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-02","10.51",," 2204",," 2144","0.54","0.0","0.0","35","42","28","  180","  170","17.0","21.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-03","12.30",," 0725",," 0724","0.15","0.0","0.0","34","42","26","  300","  290","23.9","30.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-04","7.61",," 2350",," 2244","0.00","0.0","0.0","30","36","24","   90","   70","16.1","21.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-05","13.20",," 2140",," 2138","0.68","0.0","0.0","41","52","29","  180","  170","25.9","32.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-06","11.18",," 2306",," 2316","0.11","0.0","0.0","41","51","30","  250","  250","19.9","23.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-07","12.30",," 2136",," 0134","0.00","0.0","0.0","27","30","23","  310","  250","17.9","23.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-08","6.93",," 1424",," 1408","0.00","0.0","0.0","26","31","21","  160","  150","15.0","17.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-09","12.08",," 1136",," 1136","0.00","0.0","0.0","31","36","25","  240","  240","23.0","30.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-10","8.95",," 1456",," 1601","0.00","0.0","0.0","36","45","27","  270","  270","21.0","28.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-11","4.70",," 1107",," 1046","0.00","0.0","0.0","33","44","21","  220","  220","12.1","14.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-12","5.82",," 1707",," 1707","0.00","0.0","0.0","36","46","26","  310","  310","14.1","16.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-13","6.71",," 1325",," 1323","0.00","0.0","0.0","28","34","22","  220","  220","15.0","17.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-14","4.03",," 1520",," 1558","0.00","0.0","0.0","35","46","24","  230","  270","8.9","13.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-15","12.30",," 1100",," 1500","0.00","0.0","0.0","28","35","20","   50","   20","21.9","25.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-16","7.61",," 0841",," 1252","0.00","0.0","0.0","27","38","15","   80","   70","16.1","17.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-17","4.70",," 1447",," 1334","0.00","0.0","0.0","37","46","28","  330","  300","12.1","15.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-18","5.14",," 1656",," 1656","0.00","0.0","0.0","34","48","20","  280","  280","13.0","15.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-19","11.18",," 1257",," 1256","0.00","0.0","0.0","46","61","30","  240","  230","21.0","23.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-20","17.22",," 1849",," 1844","0.01","0.0","0.0","49","56","41","  280","  290","29.1","38.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-21","11.41",," 0942",," 0941","0.00","0.0","0.0","38","41","35","  290","  290","23.0","28.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-22","3.13",," 2337",," 1513","0.00","0.0","0.0","39","47","31","  120","   50","8.9","12.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-23","5.37",," 1139",," 1130","0.00","0.0","0.0","42","55","28","  130","  130","12.1","14.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-24","8.28",," 1645",," 1618","0.00","0.0","0.0","40","50","29","   40","   40","17.9","23.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-25","12.97",," 1510",," 1557","0.00","0.0","0.0","34","44","24","   70","   70","23.9","29.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-26","12.30",," 1038",," 1036","0.00","0.0","0.0","40","47","32","   80","   90","19.9","23.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-27","6.93",," 0116",," 0048","0.00","0.0","0.0","43","53","33","  100","  110","16.1","19.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-28","5.14",," 1523",," 1630","0.00","0.0","0.0","43","61","24","  160","  160","10.1","14.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-02-29","10.07",," 1624",," 1422","0.00","0.0","0.0","52","65","38","  190","  170","19.9","21.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-03-01","14.99",," 1207",," 0845","0.59","0.0","0.0","54","57","51","  200","  190","23.0","29.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-03-02","8.50",," 0014",," 0012","0.00","0.0","0.0","53","60","45","  220","  230","17.0","21.0"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-03-03","6.71",," 2220",," 2219","0.33","0.0","0.0","47","53","41","  150","  150","12.1","14.1"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-03-04","8.72",," 2328",," 2327","0.03","0.0","0.0","61","70","51","  170","  170","17.9","21.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-03-05","16.33",," 0845",," 1048","1.89","0.0","0.0","61","69","52","  200","  230","32.0","36.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-03-06","9.84",," 1156",," 1212","0.05","0.0","0.0","47","53","40","  290","  290","21.9","25.9"
"USW00093820","LEXINGTON BLUEGRASS AIRPORT, KY US","2004-03-07","13.87",," 1923",," 1922","0.00","0.0","0.0","45","54","36","  300","  320","31.1","38.9"
